uuid,weight,sex,age,edu,region,age_band,occupation,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q29_1,Q29_2,Q30
4c6b682bb716439196f640264f6e42a3,1.0558,남성,52,대학교 졸업,서울,50-59,원예작물 판매원,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,27>34>42,56>57>58,27>34>1,1,4,1,4,,"최근 인공지능을 이용한 딥페이크나 보이스피싱 같은 범죄 기술이 나날이 교묘해져서, 이것이 사회적 혼란을 일으키는 새로운 유형의 재난이 될 수 있다고 생각합니다. 또한 기후변화로 인한 도시 열섬현상도 여름철 고령자나 야외 근로자에게 치명적인 잠재적 위험요인이라고 봅니다."
d8a2b1be866843ed87d6a1fb3f1cd444,1.1101,남성,34,대학교 졸업,대구,30-39,마케팅 전문가,2,3>2,3,5>5>5,4>4>4,5>5>5,2,4,1,1>2>9,34>27>51,56>57>58,34>27>29,1,4,1,4,,"최근 AI 기술의 발전으로 인한 딥페이크나 보이스피싱 같은 디지털 범죄가 실제 삶에 큰 위협이 되고 있어 이를 새로운 재난 유형으로 관리해야 한다고 봅니다. 또한, 기후 변화로 인한 예측 불가능한 기상 이변으로 인한 도시 침수나 지반 약화 사고도 선제적으로 점검해야 할 위험 요인입니다."
c28c5acc87f44a8bbe9b018b12184b4a,0.5505,남성,34,대학교 졸업,울산,30-39,자동 조립라인 조작원,2,3>2,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>38>35,63>56>57,63>34>1,1,3,2,,9,"요즘 공장 기계들이 다 자동화되다 보니, 갑자기 멈추거나 오작동할 때 대처하는 게 쉽지 않을 것 같습니다. 그리고 노후된 배관이나 설비에서 문제가 생겨 큰 사고로 이어지지 않을까 하는 것이 가장 걱정됩니다."
44b0d24c581248debf33051522ed6848,0.4893,여성,26,대학교 졸업,대구,19-29,무직,2,4>3,3,5>5>5,4>4>4,5>5>5,3,5,3,1>9>14,27>34>29,57>56>60,27>1>34,1,3,2,,8,"기후변화로 인해 예측 불가능한 폭염이나 집중호우가 일상생활을 위협하는 잠재적 위험요인이라고 생각합니다. 또한 거주하는 대구 중구의 오래된 주택지역에서 노후화된 시설물로 인한 화재나 안전사고가 발생할 가능성에 대해 우려하며, 이에 대한 선제적인 관리가 필요하다고 느낍니다."
3d9645ca777b40d0b69703f9049396e2,1.7593,여성,25,대학교 졸업,서울,19-29,보육교사,2,4>3,3,5>5>4,4>4>3,5>5>4,3,4,2,2>1>9,27>34>29,57>56>60,2>27>34,1,3,2,,1,요즘 길거리에 전동 킥보드가 너무 많아서 사고 위험이 크다고 느껴요. 그리고 AI 보이스피싱 같은 기술을 악용한 범죄도 점점 더 정교해져서 일반인이 방어하기 힘든 위험 요인인 것 같아요.
d37babdb6dac48d7b8c1e214d7e0d259,0.6444,남성,46,대학교 졸업,울산,40-49,머시닝센터 조작원,2,3>2,3,5>5>5,4>4>4,5>5>5,4,5,2,1>2>9,38>34>35,63>56>57,38>63>1,1,4,2,,9,"고령화로 인한 돌거나 치매 등 안전 취약계층의 사고 위험이 커지는 것 같고, 공장 자동화가 많이 되다 보니 기계 오작동이나 새로운 유형의 산업 사고도 걱정됩니다."
6969e509ad74457b943c028056b9503f,1.9973,여성,23,고졸 이하,경기,19-29,무직,2,4>3,3,5>5>4,3>3>3,4>4>4,3,4,2,1>9>2,34>29>51,56>57>58,34>1>56,1,3,2,,10,"요즘 기상이변으로 인한 폭염이나 집중호우가 잦아지는데, 이런 날씨 변화가 더 심해질 것 같아요. 그리고 스마트폰을 많이 쓰는데 AI를 이용한 보이스피싱이나 딥페이크 같은 사회적 위험도 점점 커질 것 같습니다."
27f54a12783544dca3d5de21fde26b0b,0.4393,남성,50,대학교 졸업,광주,50-59,산업기계공학 기술자 및 연구원,3,2>3,4,5>5>4,4>4>4,5>4>4,3,5,2,13>2>1,34>35>29,63>56>57,34>13>63,1,4,1,4,,최근 기후 변화로 인한 국지성 집중호우가 잦아지면서 무등산 인근 급경사지의 붕괴 위험이 예전보다 커진 것 같아 우려됩니다. 또한 고령화된 주거 지역과 산업 시설에서 발생할 수 있는 가스 폭발이나 화재 사고를 IoT 센서 등으로 미리 감지하는 기술이 중요한 미래 위험 요인 관리 대상이 될 것입니다.
82355cbd225a46bab75f1be0432e515e,0.6041,여성,19,고졸 이하,충북,19-29,한식 조리사,1,4>3,3,5>5>5,4>4>4,5>5>5,3,5,2,2>1>9,34>27>29,57>64>56,34>2>27,1,4,1,4,0,"요즘 스마트폰을 이용한 보이스피싱 같은 범죄가 기술이 발달할수록 더 교묘해져서 위험한 것 같고, 기후 변화로 예측하기 힘든 폭우나 폭염 같은 기상 이상도 걱정됩니다."
e3559d264b57413cab52854a1bbfcfa7,1.7154,여성,56,고졸 이하,경기,50-59,무직,2,2>3,3,5>5>4,4>4>3,5>5>4,3,5,2,1>2>13,27>34>42,56>57>68,27>1>34,1,4,2,,1,요즘 스마트폰을 많이 사용하다 보니 AI 기술을 이용한 보이스피싱이나 딥페이크 같은 범죄가 점점 교묘해지고 있습니다. 가족들이나 이웃 어르신들이 금융 사고를 당하지 않도록 정부에서 이런 신종 범죄를 재난으로 인식하고 철저히 관리해 주었으면 좋겠습니다.
4f066ea32a69490cad992d42e20a33a7,0.5240,남성,48,대학교 졸업,광주,40-49,사무 보조원,2,3>2,3,4>4>5,3>3>4,4>4>4,3,4,2,1>2>9,27>34>29,56>57>58,27>1>2,1,4,2,,1,"1인 가구가 늘어나는 추세에서, 혼자 발생하는 안전사고가 발견되지 않거나 대처가 늦어지는 '고립 위험'이 큽니다. 또한 기후 변화로 인한 예측 불가능한 기상 이변이 일상생활을 위협하는 수준으로 커지고 있다고 느낍니다."
248dd46ed90e4ac0a3632ae77b2970d8,0.9544,남성,57,고졸 이하,부산,50-59,광석 및 석재 가공장치 조작원,2,2>3,3,5>5>4,4>4>3,5>5>4,3,4,1,1>2>22,34>35>36,63>57>56,1>34>63,1,3,2,,1,요즘 날씨가 예전 같지 않아서 갑자기 쏟아지는 비나 폭우로 인한 시설물 붕괴가 제일 겁납니다. 그리고 해운대처럼 사람이 너무 많이 모이는 곳에서 큰 사고가 나면 대처하기 힘들 것 같습니다.
e3d335e0bb154ff79c1274aa429fde51,0.9608,여성,66,고졸 이하,충북,60-69,무직,2,2>1,3,5>5>5,4>4>4,5>5>5,3,5,2,1>13>2,27>34>35,62>57>58,27>1>34,1,4,1,15,,요즘 날씨가 너무 이상해서 장마철에 집이 물에 잠기거나 산사태 날까 봐 무섭습니다. 그리고 요즘은 인터넷으로 돈 빼가는 보이스피싱 사기도 노인들한테 너무 흔해서 이것도 큰 재난이라고 생각합니다.
958f050f2cae4944824c458d1248d8b5,0.9942,여성,69,고졸 이하,경남,60-69,건물 청소원,2,2>1,3,5>5>4,4>4>3,5>5>4,2,4,1,1>2>13,34>27>29,56>57>58,34>1>27,1,4,1,4,,미세먼지 같은 환경 오염이 점점 심해져서 호흡기 건강이 많이 걱정됩니다. 또 최근에는 태풍이나 폭우 같은 자연재난도 예전처럼 예측하기 어려워져서 무섭습니다.
cd5d811ee96244029fcbe4866211913a,1.0627,여성,34,대학교 졸업,서울,30-39,그 외 상점 판매원,2,4>3,3,5>5>5,4>4>4,5>5>5,3,4,2,2>1>9,27>34>51,56>57>67,27>34>51,1,3,2,,8,최근 AI 기술을 악용한 보이스피싱이나 딥페이크 범죄가 기승을 부려 일반인들이 속쉽게 피해를 입을 수 있어 위험합니다. 또한 갑작스러운 기후 변화로 인한 도심 침수나 폭염 등도 큰 위협이 되고 있습니다.
26c01e9682754752a6c7787112c42f1d,0.9171,여성,35,대학교 졸업,부산,30-39,유치원 교사,2,4>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>13,27>34>29,56>57>68,27>34>1,1,4,1,15,,"최근 기후 변화로 인한 폭염이나 집중호우가 잦아지면서 어린아이들이나 취약계층이 겪는 건강 피해가 우려되므로 이를 재난 차원에서 관리해야 한다고 생각합니다. 또한, 스마트기기 사용이 보편화됨에 따라 아이들이 노출될 수 있는 사이버 범죄나 디지털 성폭력 같은 신종 위험요인도 사전에 지정하고 관리할 필요가 있어 보입니다."
1763c14d7065417ab567c739227e46fc,0.7238,남성,28,대학교 졸업,광주,19-29,건물 경비원,2,3>4,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>13,34>35>27,56>57>58,34>2>56,1,4,1,3,0,기후 변화로 인해 예측하기 힘든 국지성 호우가 자주 발생하여 도시 침수 피해가 우려됩니다. 또한 아파트와 같은 건물들이 노후화되면서 승강기 고장이나 전기 화재 같은 시설물 사고 위험이 점점 커지는 것 같습니다.
2df35fdd9a1a478db5ee965d984591b0,1.0884,남성,52,고졸 이하,경남,50-59,그 외 상점 판매원,2,2>1,3,5>5>4,3>3>3,5>5>4,3,4,2,1>2>3,34>27>29,57>62>61,1>34>27,1,3,2,,1,요즘 날씨가 예전 같지 않아서 태풍이나 폭우가 올 때 농사와 상점 피해가 걱정됩니다. 그리고 집에 계신 노부님이나 혼자 사는 어르신들이 화재나 각종 사고에 취약한 것도 큰 위험 요인이라고 생각합니다.
0d86b6f2684745518fe31bcc3dbc91a0,1.7154,여성,59,고졸 이하,경기,50-59,무직,2,2>4,3,5>5>5,3>3>3,5>5>5,3,5,2,1>2>9,34>27>29,56>64>58,34>1>27,1,4,1,4,,"우리 동네는 공단이 있어서 미세먼지나 환경 오염 때문에 호흡기 건강이 상할까 봐 제일 걱정돼요. 그리고 요즘은 혼자 사는 어르신들도 많은데, 집 안에서 넘어지거나 화재 같은 사고가 나면 큰일 날 것 같아서 그것도 위험해 보여요."
872f11c82d69426cbf2f7305ece32dca,1.6820,여성,63,고졸 이하,서울,60-69,마케팅 전문가,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,27>29>34,56>59>60,27>29>2,1,3,2,,12,"요즘은 스마트폰을 이용한 보이스피싱이나 AI 기술을 악용한 사기가 워낙 교묘해져서, 우리 같은 어르신들이 속수무책으로 당하는 게 큰 위험 요인인 것 같습니다. 또한, 최근 기상이변으로 인한 집중호우가 예측하기 힘들게 들이닥쳐서, 노후된 지하 상가나 주거지에 대한 대책도 시급하다고 생각합니다."
dc198faffa0540bb848e1e332dff981c,1.7742,여성,61,고졸 이하,경기,60-69,무직,1,2>1,3,5>5>5,4>4>4,5>5>5,2,4,2,1>9>2,34>27>29,56>64>58,34>1>27,1,4,1,4,,요즘 스마트폰을 이용한 보이스피싱 같은 사이버 범죄가 기술 발전에 비해 너무 교묘해져서 노인들이 걸러내기 어렵습니다. 그리고 갑작스러운 폭우나 폭염처럼 기후 변화로 인한 이상 기후가 일상생활에 큰 위협이 되고 있습니다.
95757ad41ad7436e8809126b80357379,0.9968,남성,62,고졸 이하,경남,60-69,단조원,2,2>4,3,5>5>5,4>4>4,5>5>5,4,5,2,1>2>13,34>35>27,63>57>56,1>34>63,1,3,1,18,,"요즘 날씨가 예전 같지 않아서 갑자기 쏟아지는 장마나 태풍이 더 무서워지는 것 같습니다. 또 공장 기계들이 낡아가면서 사고가 날까 봐 걱정되고, 집에 혼자 계신 노인 분들이 재난이 나면 대처를 못 하실까 봐 그것도 위험합니다."
540f6091de2b44048db616d6d406b0c3,1.1815,남성,33,대학교 졸업,서울,30-39,온라인 쇼핑 판매원,2,3>4,3,5>5>5,4>4>4,5>5>5,4,5,2,1>2>13,27>51>34,56>57>60,27>1>34,1,3,2,,2,"AI 기술 발달로 인한 딥페이크 범죄나 가짜 뉴스 확산이 사회적 혼란을 일으키는 새로운 재난 위험요인이 될 것입니다. 또한, 스마트 시설이 늘어나면서 해킹으로 인한 도시 기반시설 마비 가능성도 우려됩니다."
9cd5f60b1fdd445c9640c369a9ef28e4,0.5294,여성,24,고졸 이하,강원,19-29,무직,2,4>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>3,34>27>29,56>61>57,1>34>27,1,3,2,0,1,기후 변화로 인해 예측하기 힘든 국지성 호우가 자주 발생해서 도시 침수 피해가 점점 더 심각해질 것 같습니다. 또한 아파트 생활을 하다 보니 화재나 가스 사고 같은 일상적인 안전사고도 항상 조심해야 하는 잠재적 위험으로 느껴집니다.
cf49b7aad2ec4bafb9b4761fc8191e78,0.9942,여성,66,고졸 이하,경남,60-69,무직,2,4>2,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>9,27>34>39,56>68>57,1>27>34,1,3,1,3,,"요즘 날씨가 너무 덥고 갑작스러운 폭우가 잦아서 고령자들이 건강을 잃거나 다치는 일이 많은데, 이런 기후 변화로 인한 건강 피해도 재난으로 더 관리해줬으면 좋겠어요. 그리고 요즘 스마트폰을 이용한 보이스피싱 사기가 기술을 악용해 정교해지고 있어서 이것도 사회적 위험요인이라 생각합니다."
41414940c6a64546893f29ac1e395e19,0.5902,여성,48,대학교 졸업,경북,40-49,전기 감리 기술자 및 연구원,3,3>2,4,5>5>5,5>5>4,5>5>5,3,5,2,1>2>13,34>35>27,57>56>63,34>57>1,1,4,1,4,0,"급증하는 전기 수요와 노후화된 아파트 전기 설비로 인한 화재 위험이 점점 커지고 있습니다. 또한, 현장 숙련 기술인력 부족으로 인해 사소한 실수가 대형 사고로 이어질 가능성이 높아지는 점도 우려됩니다."
50de164bdd8f448691e3d962b25f9c4d,0.8915,남성,47,고졸 이하,인천,40-49,그 외 기계 조작원,2,4>2,3,5>5>5,4>4>4,5>5>5,3,4,1,1>2>9,34>35>29,63>56>57,34>1>63,1,2,2,,10,요즘 여름이 너무 더워져서 공장 일을 하거나 이동할 때 열사병에 걸릴까 봐 무섭습니다. 그리고 인천은 미세먼지도 심한데 건강에 안 좋은 영향을 주니까 이런 것도 재난으로 좀 더 신경 써줬으면 좋겠습니다.
3c081b1096534a8f89549fc8471aba19,1.7323,남성,55,고졸 이하,경기,50-59,"전직 경리 사무원, 현재 구직중",2,2>3,3,5>5>4,4>3>3,4>4>4,2,4,1,1>2>9,34>29>27,56>57>63,34>1>27,1,4,1,4,0,요즘 미세먼지나 기후 변화로 인한 폭염이 해마다 심해지는 것 같아 가족 건강이 걱정됩니다. 또한 아파트가 노후화되면서 화재나 가스 사고 같은 생활 속 사고에 대한 위협도 커지는 느낌입니다.
a2d99723f8044641a9d6be23b5b57b2e,0.8057,남성,56,고졸 이하,전남,50-59,무직,2,2>3,3,4>4>4,3>3>3,4>4>4,3,4,2,1>2>13,27>33>29,58>62>68,13>1>27,1,3,2,,1,"요즘 날씨가 너무 변덕스러워서 여름철에 갑자기 쏟아지는 비 때문에 산사태가 날까 봐 늘 걱정입니다. 그리고 우리 동네는 노인 분들이 많으신데, 큰 재난이 나면 혼자 대피하기 힘드신 분들이 많아서 이 부분이 가장 걱정됩니다."
c1eaa66b0d2a4bc59bad54f12baa03f9,1.3916,남성,20,대학교 졸업,부산,19-29,경리 사무원,2,4>3,3,5>5>5,4>4>4,5>5>5,3,4,1,1>2>21,34>29>27,63>56>57,1>34>63,1,4,2,,4,"최근 AI 기술이 발달하면서 딥페이크나 보이스피싱 같은 사이버 범죄가 갈수록 교묘해져서 일반인이 당하기 쉬워 위험한 것 같습니다. 그리고 거주하는 지역의 건물들이나 인프라가 노후화되고 있어서, 예상치 못한 가스 사고나 화재가 발생하지 않을까 항상 걱정이 됩니다."
dd9dd6d4f0b8488388edc62134ee11dd,0.7730,남성,30,대학원 졸업,충북,30-39,생산관리 사무원,3,3>2,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>35>27,63>56>57,34>1>27,1,4,1,4,,"최근 기후 변화로 인한 국지성 호우가 빈번해져 도심 침수 피해가 우려되며, 특히 아파트 밀집 지역에서의 화재 사고에 대한 경각심이 높습니다. 또한 스마트 시설이 늘어나면서 사이버 공격 등 정보 통신 기반 시설의 사고도 잠재적 위험으로 생각합니다."
7f1e5e1553f544098fb5724e3248be68,1.8362,남성,37,고졸 이하,경기,30-39,그 외 법률 관련 사무원,2,3>2,3,5>5>5,4>4>4,5>5>5,3,5,1,2>1>9,29>51>34,56>57>60,2>29>34,1,3,2,,1,"최근 기술이 발달하면서 딥페이크나 AI 보이스피싱 같은 범죄가 기존보다 훨씬 교묘해져서 피해가 급증할 위험이 큽니다. 또한, 기후 변화로 인해 예측하기 힘든 국지성 집중호우가 발생하여 도심 하수관거가 감당하지 못하고 침수되는 일이 반복될 것 같습니다."
5d627a02f1dc41b8b6260232b51b013b,1.0558,남성,51,고졸 이하,서울,50-59,사무 보조원,2,2>4,3,4>5>4,3>4>3,4>5>4,3,5,2,1>2>14,34>27>29,56>57>60,34>1>27,1,3,2,,8,아파트가 노후화되면서 가스관 노후나 건물 구조 문제로 대형 사고가 날까 봐 걱정됩니다. 또한 모든 게 전산화되다 보니 해킹이나 시스템 오류로 인한 정전 사고 같은 것들도 새로운 위협인 것 같습니다.
5103a403c47e492bb71ab3cbb3d03c55,1.1815,남성,34,대학교 졸업,서울,30-39,그 외 기획 및 마케팅 사무원,2,4>3,3,4>4>4,3>3>3,4>4>4,3,4,2,2>9>1,54>34>27,56>57>58,54>2>34,1,3,2,,15,"기후 변화로 인한 예측 불가능한 국지성 호우가 도심의老旧 건물이나 지하 공간을 침수하는 사고, 그리고 성수동과 같은 상업 지역의 인구 밀집도 증가로 인한 대규모 인파 사고가 잠재적 위험요인이라고 생각합니다."
9527423960d34a8b8cbf608887e2eabf,1.7663,남성,69,고졸 이하,경기,60-69,무직,1,2>3,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>14,34>27>29,56>57>58,34>1>2,1,3,2,,8,"날씨가 예전 같지 않아서 갑자기 쏟아지는 비가 걱정되고, 우리 동네처럼 오래된 주택가는 화재가 나면 대처가 힘들어서 위험합니다."
4ed841e122f44a979d4f3b95e8e2f396,0.6112,여성,32,대학교 졸업,광주,30-39,화학 연구원,4,3>2,3,5>5>5,4>4>4,5>5>4,3,4,2,9>2>13,38>35>34,63>56>58,38>9>2,1,4,1,15,0,친환경 소재 대체 과정에서 발생할 수 있는 미세 플라스틱이나 새로운 화학 물질의 유출 위험을 정부가 선제적으로 조사하고 관리해야 한다고 생각합니다. 또한 기후 변화로 인한 도시 열섬 현상이 계속 심화되어 고령자나 취약계층의 건강에 미치는 영향이 커지므로 이를 재난 차원에서 관리해야 합니다.
3643231523e54612b861521e45586a8f,1.1544,여성,68,고졸 이하,인천,60-69,무직,2,4>2,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,27>34>29,56>57>58,27>1>34,1,4,1,1,,"요즘 기상이변으로 갑자기 쏟아지는 비 때문에 지하 숙박업소나 반지하가 침수되는 뉴스를 보면 너무 무섭고, 스마트폰을 쓰는 노인들이 많은데 보이스피싱 같은 사이버 범죄가 기술로 인해 더 교묘해지니 이것도 재난처럼 관리가 필요하다고 봅니다."
3bee185455074a9daa9024360965a05b,1.1175,여성,41,대학교 졸업,부산,40-49,상담 전문가,2,3>2,3,4>5>5,3>4>4,4>5>5,3,4,2,1>2>9,34>27>42,56>68>59,1>34>27,1,3,2,,3,"급경사지와 노후 주택이 밀집한 우리 동네 특성상, 장마철 '축대 붕괴 및 침수' 같은 시설물 사고가 항상 마음에 걸립니다. 또한 지역 내 독거 어르신들이 많아 '재난 상황 발생 시 정보 전달의 사각지대와 고령층의 사회적 고립'을 새로운 잠재적 위험요인으로 지정해서 관리가 필요하다고 봅니다."
7f49ebe509e84d46b80f5b221c616a9f,0.5294,여성,24,대학교 졸업,강원,19-29,무직,2,4>3,3,5>5>5,4>4>4,5>5>5,3,4,2,2>13>9,27>34>51,56>57>58,27>2>34,1,4,1,4,0,"최근 기후 변화로 인한 돌발적인 국지성 호우나 폭염 같은 기상 이변이, 특히 거주하시는 어르신들이나 취약계층에게 큰 위협이 될 수 있다고 생각합니다. 또한 디지털 기술이 발달하면서 AI를 이용한 딥페이크나 보이스피싱 같은 사이버 범죄도 청년층에게 심각한 잠재적 위험요인이 되고 있는 것 같습니다."
43d2e0818cb1448382c25999e6fa7bfb,1.9614,여성,45,고졸 이하,경기,40-49,그 외 자동차 운전원,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,2>3>9,29>34>27,56>57>60,29>34>2,1,3,2,,7,도로 위를 운전하다 보니 싱크홀이나 지반 침하로 인한 갑작스러운 사고 위험이 크게 느껴집니다. 또한 기후 변화로 인해 예측하기 힘든 태풍이나 홍수가 자주 발생하여 이에 대한 대비도 시급하다고 생각합니다.
